location,origin_date,target_date,output_type_id,value,output_type,target
LAO_G,2025-10-31,2025-12-31,0.2,0.0,quantile,WNV cases
LAO_G,2025-10-31,2025-12-31,0.25,0.0,quantile,WNV cases
LAO_G,2025-10-31,2025-12-31,0.3,0.0,quantile,WNV cases
LAO_G,2025-10-31,2025-12-31,0.35,0.0,quantile,WNV cases
LAO_G,2025-10-31,2025-12-31,0.4,0.0,quantile,WNV cases
LAO_G,2025-10-31,2025-12-31,0.45,0.0,quantile,WNV cases
LAO_G,2025-10-31,2025-12-31,0.5,0.0,quantile,WNV cases
LAO_G,2025-10-31,2025-12-31,0.55,0.0,quantile,WNV cases
LAO_G,2025-10-31,2025-12-31,0.6,0.0,quantile,WNV cases
LAO_G,2025-10-31,2025-12-31,0.65,0.0,quantile,WNV cases
LAO_G,2025-10-31,2025-12-31,0.7,0.0,quantile,WNV cases
LAO_G,2025-10-31,2025-12-31,0.75,0.1063161462498227,quantile,WNV cases
LAO_G,2025-10-31,2025-12-31,0.8,0.3498821597181096,quantile,WNV cases
LAO_G,2025-10-31,2025-12-31,0.85,0.5934481731863971,quantile,WNV cases
LAO_G,2025-10-31,2025-12-31,0.9,0.8370141866546845,quantile,WNV cases
LAO_G,2025-10-31,2025-12-31,0.95,1.001313788383029,quantile,WNV cases
LAO_G,2025-10-31,2025-12-31,0.99,2.499217540482865,quantile,WNV cases
ScV_N,2025-10-31,2025-11-30,0,0.4692993296310869,cdf,No WNV activity
ScV_N,2025-10-31,2025-11-30,0.01,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-11-30,0.05,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-11-30,0.1,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-11-30,0.15,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-11-30,0.2,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-11-30,0.25,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-11-30,0.3,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-11-30,0.35,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-11-30,0.4,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-11-30,0.45,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-11-30,0.5,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-11-30,0.55,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-11-30,0.6,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-11-30,0.65,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-11-30,0.7,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-11-30,0.75,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-11-30,0.8,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-11-30,0.85,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-11-30,0.9,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-11-30,0.95,1.0,quantile,WNV cases
ScV_N,2025-10-31,2025-11-30,0.99,1.0,quantile,WNV cases
ScV_N,2025-10-31,2025-12-31,0,0.1314631744382894,cdf,No WNV activity
ScV_N,2025-10-31,2025-12-31,0.01,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-12-31,0.05,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-12-31,0.1,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-12-31,0.15,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-12-31,0.2,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-12-31,0.25,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-12-31,0.3,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-12-31,0.35,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-12-31,0.4,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-12-31,0.45,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-12-31,0.5,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-12-31,0.55,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-12-31,0.6,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-12-31,0.65,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-12-31,0.7,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-12-31,0.75,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-12-31,0.8,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-12-31,0.85,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-12-31,0.9,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-12-31,0.95,0.0,quantile,WNV cases
ScV_N,2025-10-31,2025-12-31,0.99,1.0,quantile,WNV cases
ScV_S,2025-10-31,2025-11-30,0,0.4523364555774678,cdf,No WNV activity
ScV_S,2025-10-31,2025-11-30,0.01,0.0,quantile,WNV cases
ScV_S,2025-10-31,2025-11-30,0.05,0.0,quantile,WNV cases
ScV_S,2025-10-31,2025-11-30,0.1,0.0,quantile,WNV cases
ScV_S,2025-10-31,2025-11-30,0.15,0.0,quantile,WNV cases
ScV_S,2025-10-31,2025-11-30,0.2,0.0,quantile,WNV cases
ScV_S,2025-10-31,2025-11-30,0.25,0.0,quantile,WNV cases
ScV_S,2025-10-31,2025-11-30,0.3,0.0,quantile,WNV cases
ScV_S,2025-10-31,2025-11-30,0.35,0.0,quantile,WNV cases
ScV_S,2025-10-31,2025-11-30,0.4,0.0,quantile,WNV cases
ScV_S,2025-10-31,2025-11-30,0.45,0.0,quantile,WNV cases
ScV_S,2025-10-31,2025-11-30,0.5,0.0,quantile,WNV cases
ScV_S,2025-10-31,2025-11-30,0.55,0.0,quantile,WNV cases
